,age,c_charge_degree,score_text,sex,priors_count,African-American,Asian,Caucasian,Hispanic,Native American,Other
2827,33,1,1,1,1,1,0,0,0,0,0
2828,26,1,0,1,24,1,0,0,0,0,0
2829,27,0,1,1,1,1,0,0,0,0,0
2830,46,0,1,1,0,0,0,1,0,0,0
2831,38,1,1,0,1,0,0,1,0,0,0
2832,24,1,1,0,0,1,0,0,0,0,0
2833,38,1,1,0,0,1,0,0,0,0,0
2834,27,0,0,1,7,1,0,0,0,0,0
2835,48,0,1,1,6,1,0,0,0,0,0
2836,31,0,1,0,2,0,0,1,0,0,0
2837,28,1,1,1,5,1,0,0,0,0,0
2838,30,0,0,1,7,0,0,0,1,0,0
2839,25,1,1,1,6,0,0,1,0,0,0
2840,55,1,1,1,0,0,0,1,0,0,0
2841,40,0,1,1,5,1,0,0,0,0,0
2842,21,0,1,1,0,1,0,0,0,0,0
2843,28,0,1,1,10,1,0,0,0,0,0
2844,20,0,0,1,2,1,0,0,0,0,0
2845,31,0,0,1,10,1,0,0,0,0,0
2846,57,1,1,0,0,1,0,0,0,0,0
2847,25,1,1,1,0,1,0,0,0,0,0
2848,22,0,0,1,7,1,0,0,0,0,0
2849,31,0,1,1,3,1,0,0,0,0,0
2850,43,0,1,1,7,1,0,0,0,0,0
2851,25,1,1,0,0,0,0,1,0,0,0
2852,39,1,1,1,1,0,0,0,1,0,0
2853,40,0,1,1,1,1,0,0,0,0,0
2854,20,0,1,1,0,1,0,0,0,0,0
2855,35,1,1,1,2,1,0,0,0,0,0
2856,34,1,1,1,1,1,0,0,0,0,0
2857,27,0,0,1,18,0,0,1,0,0,0
2858,38,0,1,0,3,1,0,0,0,0,0
2859,21,0,1,1,0,0,0,1,0,0,0
2860,25,1,1,1,0,1,0,0,0,0,0
2861,53,1,1,1,6,1,0,0,0,0,0
2862,50,0,1,0,4,1,0,0,0,0,0
2863,23,1,1,0,1,0,0,1,0,0,0
2864,22,0,1,1,0,0,0,0,0,0,1
2865,27,1,1,1,0,0,0,1,0,0,0
2866,29,0,0,1,5,1,0,0,0,0,0
2867,38,1,1,1,1,1,0,0,0,0,0
2868,54,0,1,0,2,0,0,1,0,0,0
2869,26,0,0,1,1,1,0,0,0,0,0
2870,37,0,0,1,23,1,0,0,0,0,0
2871,36,1,0,1,25,1,0,0,0,0,0
2872,28,0,0,1,18,1,0,0,0,0,0
2873,49,1,1,1,1,1,0,0,0,0,0
2874,36,0,1,1,11,1,0,0,0,0,0
2875,41,0,1,0,0,0,0,1,0,0,0
2876,26,0,1,1,9,0,0,0,1,0,0
2877,40,0,0,1,9,0,0,1,0,0,0
2878,21,0,0,1,7,1,0,0,0,0,0
2879,22,0,1,1,0,0,0,0,0,0,1
2880,33,0,1,1,0,0,0,1,0,0,0
2881,26,0,1,1,7,1,0,0,0,0,0
2882,27,1,1,0,0,1,0,0,0,0,0
2883,35,0,1,1,1,1,0,0,0,0,0
2884,27,1,1,1,3,1,0,0,0,0,0
2885,37,1,1,1,3,0,0,0,1,0,0
2886,31,0,1,0,3,1,0,0,0,0,0
2887,36,0,0,1,26,1,0,0,0,0,0
2888,32,1,1,0,0,0,0,0,0,0,1
2889,50,0,1,1,1,0,0,1,0,0,0
2890,52,0,1,1,1,0,0,1,0,0,0
2891,24,1,1,1,1,1,0,0,0,0,0
2892,38,0,1,1,0,1,0,0,0,0,0
2893,54,0,0,1,11,1,0,0,0,0,0
2894,71,0,1,1,13,0,0,1,0,0,0
2895,27,0,1,1,9,1,0,0,0,0,0
2896,39,0,1,0,1,0,0,1,0,0,0
2897,34,1,1,1,1,0,0,0,0,0,1
2898,23,1,0,1,0,0,0,0,0,0,1
2899,36,0,1,0,5,1,0,0,0,0,0
2900,55,0,1,1,0,1,0,0,0,0,0
2901,27,0,1,1,0,0,0,1,0,0,0
2902,23,0,1,1,2,1,0,0,0,0,0
2903,20,0,1,1,1,1,0,0,0,0,0
2904,31,0,0,0,10,1,0,0,0,0,0
2905,24,0,0,1,8,0,0,1,0,0,0
2906,37,0,0,0,2,0,0,1,0,0,0
2907,26,0,1,1,0,0,0,1,0,0,0
2908,29,0,1,1,0,0,0,1,0,0,0
2909,41,1,1,1,4,1,0,0,0,0,0
2910,37,0,1,1,0,1,0,0,0,0,0
2911,46,0,1,1,2,0,0,1,0,0,0
2912,56,0,1,0,10,0,0,1,0,0,0
2913,23,0,1,1,0,1,0,0,0,0,0
2914,23,0,1,0,1,1,0,0,0,0,0
2915,25,0,0,1,0,1,0,0,0,0,0
2916,24,0,1,1,1,1,0,0,0,0,0
2917,26,1,1,1,1,0,0,0,1,0,0
2918,24,0,1,1,2,0,0,1,0,0,0
2919,23,0,0,1,0,1,0,0,0,0,0
2920,43,0,1,1,2,0,0,1,0,0,0
2921,53,1,1,0,0,0,0,1,0,0,0
2922,24,0,1,1,1,1,0,0,0,0,0
2923,28,0,1,1,0,1,0,0,0,0,0
2924,21,0,1,1,1,0,0,1,0,0,0
2925,31,1,1,1,0,0,0,0,0,0,1
2926,33,0,1,1,3,0,0,1,0,0,0
2927,35,0,1,0,1,1,0,0,0,0,0
2928,55,1,1,1,3,0,0,1,0,0,0
2929,50,1,1,1,9,0,0,0,1,0,0
2930,28,1,1,1,0,1,0,0,0,0,0
2931,44,1,1,1,0,0,0,1,0,0,0
2932,19,0,0,1,3,1,0,0,0,0,0
2933,23,1,1,1,2,0,0,0,0,0,1
2934,24,0,0,1,3,1,0,0,0,0,0
2935,50,0,1,1,2,0,0,1,0,0,0
2936,31,1,1,1,0,1,0,0,0,0,0
2937,28,0,1,0,0,0,0,1,0,0,0
2938,42,0,1,1,0,0,0,1,0,0,0
2939,21,1,0,1,0,1,0,0,0,0,0
2940,21,0,0,1,0,0,0,1,0,0,0
2941,24,1,1,1,0,0,0,0,0,0,1
2942,31,0,1,1,3,0,0,1,0,0,0
2943,23,1,1,1,0,0,0,0,1,0,0
2944,27,0,0,1,0,0,0,1,0,0,0
2945,32,1,1,1,0,0,0,0,0,0,1
2946,28,0,1,1,7,1,0,0,0,0,0
2947,67,1,1,1,0,0,0,1,0,0,0
2948,32,0,1,0,11,1,0,0,0,0,0
2949,44,0,1,1,7,1,0,0,0,0,0
2950,25,0,1,1,1,1,0,0,0,0,0
2951,30,1,0,0,15,1,0,0,0,0,0
2952,28,1,1,1,9,0,0,1,0,0,0
2953,27,0,1,1,0,1,0,0,0,0,0
2954,36,1,1,1,8,0,0,0,0,0,1
2955,25,1,1,0,0,0,0,1,0,0,0
2956,31,0,1,1,5,0,0,1,0,0,0
2957,30,1,1,1,0,0,0,1,0,0,0
2958,33,0,1,1,4,1,0,0,0,0,0
2959,38,1,1,1,0,0,0,0,1,0,0
2960,26,1,1,1,1,1,0,0,0,0,0
2961,52,0,1,1,5,0,0,0,1,0,0
2962,22,1,1,0,2,0,0,1,0,0,0
2963,50,0,1,1,0,0,0,1,0,0,0
2964,58,0,1,1,1,0,0,1,0,0,0
2965,34,1,1,1,3,0,0,1,0,0,0
2966,32,0,1,1,1,0,0,1,0,0,0
2967,29,1,1,1,0,1,0,0,0,0,0
2968,27,1,1,1,0,1,0,0,0,0,0
2969,39,0,1,1,5,0,0,1,0,0,0
2970,24,0,1,1,0,1,0,0,0,0,0
2971,38,1,1,1,8,1,0,0,0,0,0
2972,52,0,1,1,7,0,0,1,0,0,0
2973,56,1,1,1,3,1,0,0,0,0,0
2974,46,0,1,1,7,0,0,1,0,0,0
2975,38,0,1,1,5,0,0,1,0,0,0
2976,47,1,1,1,3,0,0,1,0,0,0
2977,32,0,1,1,0,0,0,1,0,0,0
2978,34,1,1,1,27,1,0,0,0,0,0
2979,42,0,1,1,5,1,0,0,0,0,0
2980,35,1,1,0,0,1,0,0,0,0,0
2981,20,0,0,1,0,0,0,1,0,0,0
2982,32,0,0,0,2,0,0,1,0,0,0
2983,21,1,1,1,0,0,0,1,0,0,0
2984,24,1,1,1,0,1,0,0,0,0,0
2985,24,1,0,1,1,1,0,0,0,0,0
2986,26,1,1,1,0,1,0,0,0,0,0
2987,52,0,1,1,8,0,0,1,0,0,0
2988,27,1,1,1,1,1,0,0,0,0,0
2989,27,1,1,0,0,0,0,1,0,0,0
2990,56,0,1,1,0,0,0,1,0,0,0
2991,52,0,0,1,16,0,0,1,0,0,0
2992,37,0,1,1,3,1,0,0,0,0,0
2993,45,1,1,1,0,1,0,0,0,0,0
2994,36,0,1,0,3,0,0,1,0,0,0
2995,29,0,1,0,0,1,0,0,0,0,0
2996,21,0,1,1,0,0,0,0,1,0,0
2997,20,1,1,1,3,0,0,0,0,0,1
2998,27,0,0,1,11,1,0,0,0,0,0
2999,28,0,0,1,11,1,0,0,0,0,0
3000,38,1,1,1,4,1,0,0,0,0,0
3001,30,0,1,1,0,0,0,0,0,0,1
3002,19,0,0,0,1,1,0,0,0,0,0
3003,37,0,1,0,1,0,0,1,0,0,0
3004,34,1,1,1,0,1,0,0,0,0,0
3005,37,0,0,1,7,0,0,1,0,0,0
3006,21,0,0,1,1,1,0,0,0,0,0
3007,21,0,0,1,0,1,0,0,0,0,0
3008,38,0,1,0,3,0,0,1,0,0,0
3009,47,1,1,1,1,1,0,0,0,0,0
3010,56,0,1,1,3,0,0,1,0,0,0
3011,27,0,1,1,2,1,0,0,0,0,0
3012,23,1,0,1,0,1,0,0,0,0,0
3013,57,0,1,1,0,0,0,1,0,0,0
3014,25,0,1,1,9,1,0,0,0,0,0
3015,23,0,0,0,2,1,0,0,0,0,0
3016,32,0,0,1,8,1,0,0,0,0,0
3017,36,1,1,0,2,1,0,0,0,0,0
3018,41,1,1,1,5,1,0,0,0,0,0
3019,39,0,1,0,0,0,0,0,0,0,1
3020,21,0,1,1,1,1,0,0,0,0,0
3021,31,1,1,1,2,1,0,0,0,0,0
3022,37,1,1,1,0,0,0,1,0,0,0
3023,27,0,1,1,0,1,0,0,0,0,0
3024,22,0,1,1,2,1,0,0,0,0,0
3025,59,0,1,1,2,0,0,1,0,0,0
3026,33,0,0,0,0,1,0,0,0,0,0
3027,43,0,1,0,2,1,0,0,0,0,0
3028,25,0,1,1,5,0,0,1,0,0,0
3029,23,0,1,1,3,1,0,0,0,0,0
3030,43,1,1,0,3,0,0,1,0,0,0
3031,56,1,1,1,9,0,0,1,0,0,0
3032,20,0,0,0,1,1,0,0,0,0,0
3033,50,1,1,1,2,1,0,0,0,0,0
3034,54,1,1,0,1,0,0,1,0,0,0
3035,20,0,0,1,1,1,0,0,0,0,0
3036,36,1,1,1,3,0,0,0,0,0,1
3037,36,0,1,0,3,1,0,0,0,0,0
3038,56,1,1,1,0,1,0,0,0,0,0
3039,25,0,0,1,2,1,0,0,0,0,0
3040,42,0,1,0,1,0,0,1,0,0,0
3041,48,0,1,1,4,1,0,0,0,0,0
3042,34,1,0,1,21,1,0,0,0,0,0
3043,28,0,1,1,0,0,0,1,0,0,0
3044,32,0,1,1,1,0,0,1,0,0,0
3045,31,0,1,0,2,0,0,1,0,0,0
3046,24,0,0,0,4,1,0,0,0,0,0
3047,25,0,1,0,0,0,0,1,0,0,0
3048,32,0,1,0,4,0,0,1,0,0,0
3049,37,0,0,1,20,1,0,0,0,0,0
3050,24,0,1,1,1,1,0,0,0,0,0
3051,48,1,1,1,0,1,0,0,0,0,0
3052,35,0,1,1,1,1,0,0,0,0,0
3053,21,0,1,1,1,1,0,0,0,0,0
3054,21,0,0,0,0,1,0,0,0,0,0
3055,27,0,1,0,0,0,0,1,0,0,0
3056,22,0,1,1,0,1,0,0,0,0,0
3057,28,0,1,1,4,1,0,0,0,0,0
3058,26,1,1,1,0,1,0,0,0,0,0
3059,23,1,1,1,0,0,0,0,0,0,1
3060,34,0,1,1,0,0,0,1,0,0,0
3061,22,0,0,1,3,1,0,0,0,0,0
3062,30,0,1,1,5,0,0,0,0,0,1
3063,44,0,1,1,5,0,0,1,0,0,0
3064,57,0,1,1,1,0,0,1,0,0,0
3065,22,0,0,1,0,1,0,0,0,0,0
3066,24,0,0,1,7,1,0,0,0,0,0
3067,20,0,1,1,0,0,0,1,0,0,0
3068,53,1,1,1,1,0,0,0,1,0,0
3069,60,0,1,1,13,1,0,0,0,0,0
3070,22,0,1,0,2,1,0,0,0,0,0
3071,43,1,1,1,0,0,0,0,1,0,0
3072,72,0,1,1,7,0,0,1,0,0,0
3073,33,0,1,1,3,1,0,0,0,0,0
3074,24,0,1,1,1,1,0,0,0,0,0
3075,60,0,1,1,0,1,0,0,0,0,0
3076,24,0,1,1,3,0,0,1,0,0,0
3077,30,1,1,1,1,1,0,0,0,0,0
3078,43,1,1,0,0,0,0,1,0,0,0
3079,48,1,1,1,1,0,0,0,1,0,0
3080,54,1,1,1,0,0,0,0,0,0,1
3081,45,1,1,1,1,1,0,0,0,0,0
3082,36,0,1,1,0,0,0,0,0,0,1
3083,31,1,1,1,1,0,0,1,0,0,0
3084,40,1,1,1,0,1,0,0,0,0,0
3085,50,0,1,1,1,0,0,1,0,0,0
3086,26,1,1,0,1,0,0,0,0,0,1
3087,41,0,1,1,7,1,0,0,0,0,0
3088,34,0,1,1,5,0,0,1,0,0,0
3089,28,0,1,0,0,0,0,1,0,0,0
3090,23,0,0,1,2,0,0,1,0,0,0
3091,37,1,1,0,0,0,0,0,1,0,0
3092,35,1,1,1,5,0,0,0,1,0,0
3093,21,0,1,1,1,0,0,1,0,0,0
3094,22,1,0,0,2,1,0,0,0,0,0
3095,29,0,0,1,6,1,0,0,0,0,0
3096,30,1,1,0,0,1,0,0,0,0,0
3097,45,1,1,1,3,0,0,1,0,0,0
3098,24,0,1,0,2,1,0,0,0,0,0
3099,31,0,0,1,4,0,0,1,0,0,0
3100,56,1,1,1,0,0,0,1,0,0,0
3101,24,0,0,1,14,1,0,0,0,0,0
3102,38,0,1,1,11,1,0,0,0,0,0
3103,51,0,0,1,22,1,0,0,0,0,0
3104,22,0,1,1,0,0,0,1,0,0,0
3105,28,1,0,1,5,1,0,0,0,0,0
3106,47,0,0,1,19,1,0,0,0,0,0
3107,51,1,1,1,0,1,0,0,0,0,0
3108,25,1,1,1,1,0,0,1,0,0,0
3109,53,0,1,1,1,0,0,0,1,0,0
3110,30,0,1,1,0,1,0,0,0,0,0
3111,33,0,1,1,0,0,0,1,0,0,0
3112,35,0,1,1,5,1,0,0,0,0,0
3113,33,0,1,0,0,1,0,0,0,0,0
3114,59,1,1,1,1,0,0,0,0,0,1
3115,33,0,1,0,1,0,0,1,0,0,0
3116,27,0,1,1,2,1,0,0,0,0,0
3117,29,0,1,0,9,1,0,0,0,0,0
3118,24,0,0,1,3,1,0,0,0,0,0
3119,43,0,0,1,5,1,0,0,0,0,0
3120,37,1,1,1,11,1,0,0,0,0,0
3121,53,0,1,1,13,1,0,0,0,0,0
3122,26,0,0,1,4,1,0,0,0,0,0
3123,30,1,1,0,1,0,0,1,0,0,0
3124,27,0,1,1,6,1,0,0,0,0,0
3125,39,0,1,1,9,0,0,1,0,0,0
3126,37,1,1,1,4,0,0,1,0,0,0
3127,22,1,0,1,3,0,0,1,0,0,0
3128,25,0,1,1,0,0,0,1,0,0,0
3129,26,0,1,1,1,0,0,0,1,0,0
3130,28,1,1,0,0,0,0,1,0,0,0
3131,25,1,1,1,0,1,0,0,0,0,0
3132,58,0,1,1,1,0,0,1,0,0,0
3133,29,1,1,0,1,0,0,1,0,0,0
3134,33,0,1,1,8,1,0,0,0,0,0
3135,38,0,1,1,0,1,0,0,0,0,0
3136,38,0,1,1,2,0,0,1,0,0,0
3137,59,0,1,1,22,1,0,0,0,0,0
3138,29,1,1,1,4,0,0,0,0,0,1
3139,53,1,1,1,0,0,0,1,0,0,0
3140,33,0,0,1,2,1,0,0,0,0,0
3141,58,1,1,1,1,0,0,1,0,0,0
3142,53,0,1,1,2,0,0,1,0,0,0
3143,32,1,1,1,0,0,0,1,0,0,0
3144,35,0,0,1,6,1,0,0,0,0,0
3145,39,0,1,1,1,0,0,1,0,0,0
3146,36,1,0,1,1,0,0,0,1,0,0
3147,42,1,1,0,5,0,0,1,0,0,0
3148,37,1,1,1,0,1,0,0,0,0,0
3149,39,0,1,1,0,0,0,1,0,0,0
3150,52,1,1,0,3,0,0,1,0,0,0
3151,60,1,1,1,1,0,0,0,0,0,1
3152,37,1,1,1,2,0,0,0,1,0,0
3153,42,0,1,1,4,0,0,1,0,0,0
3154,23,0,1,1,6,1,0,0,0,0,0
3155,42,1,1,0,0,1,0,0,0,0,0
3156,28,0,1,1,5,1,0,0,0,0,0
3157,38,0,1,1,12,0,0,1,0,0,0
3158,43,0,1,0,2,1,0,0,0,0,0
3159,42,0,1,1,0,1,0,0,0,0,0
3160,25,1,1,0,0,0,0,1,0,0,0
3161,32,0,0,1,7,1,0,0,0,0,0
3162,21,0,1,1,0,1,0,0,0,0,0
3163,35,1,1,0,1,0,0,1,0,0,0
3164,37,0,1,1,0,0,0,1,0,0,0
3165,33,0,1,0,2,1,0,0,0,0,0
3166,51,0,1,0,4,0,0,1,0,0,0
3167,39,0,1,1,3,0,0,1,0,0,0
3168,35,1,1,1,5,0,0,0,1,0,0
3169,40,0,1,1,3,1,0,0,0,0,0
3170,32,0,0,1,17,1,0,0,0,0,0
3171,32,0,1,1,3,0,0,1,0,0,0
3172,37,1,1,1,0,0,0,0,0,0,1
3173,32,0,1,1,10,1,0,0,0,0,0
3174,47,1,1,1,5,0,0,1,0,0,0
3175,23,1,1,0,0,0,0,1,0,0,0
3176,63,0,1,1,10,0,0,1,0,0,0
3177,38,0,0,1,16,1,0,0,0,0,0
3178,32,1,1,1,6,1,0,0,0,0,0
3179,31,0,0,1,4,1,0,0,0,0,0
3180,23,0,1,1,0,1,0,0,0,0,0
3181,38,1,1,1,1,0,0,0,1,0,0
3182,47,1,1,0,0,0,0,1,0,0,0
3183,33,0,0,1,1,0,0,1,0,0,0
3184,22,0,1,1,1,0,0,1,0,0,0
3185,40,1,1,1,0,0,0,1,0,0,0
3186,36,0,1,1,14,1,0,0,0,0,0
3187,65,1,1,0,0,0,0,1,0,0,0
3188,22,1,1,0,0,1,0,0,0,0,0
3189,34,1,1,1,0,0,0,0,1,0,0
3190,38,0,1,0,0,0,0,0,1,0,0
3191,26,0,1,0,4,0,0,1,0,0,0
3192,20,1,1,1,0,0,0,0,1,0,0
3193,49,0,1,1,0,0,0,0,1,0,0
3194,52,0,0,1,2,0,0,1,0,0,0
3195,25,1,1,1,2,0,0,0,0,0,1
3196,34,0,1,1,5,1,0,0,0,0,0
3197,33,1,1,1,1,1,0,0,0,0,0
3198,21,0,1,1,1,1,0,0,0,0,0
3199,46,0,1,1,9,1,0,0,0,0,0
3200,57,1,1,1,1,0,0,1,0,0,0
3201,22,0,1,1,2,1,0,0,0,0,0
3202,48,1,1,0,1,0,0,1,0,0,0
3203,40,0,1,1,21,1,0,0,0,0,0
3204,30,0,1,0,1,1,0,0,0,0,0
3205,21,1,1,1,4,0,0,1,0,0,0
3206,39,0,0,0,22,1,0,0,0,0,0
3207,33,1,1,0,0,0,0,1,0,0,0
3208,24,0,1,1,0,1,0,0,0,0,0
3209,43,0,1,1,0,1,0,0,0,0,0
3210,45,1,1,0,0,0,0,1,0,0,0
3211,51,0,1,1,3,1,0,0,0,0,0
3212,31,1,1,1,9,1,0,0,0,0,0
3213,27,1,1,1,0,0,0,1,0,0,0
3214,32,0,1,1,1,1,0,0,0,0,0
3215,49,1,1,1,0,0,0,1,0,0,0
3216,29,0,1,1,2,1,0,0,0,0,0
3217,23,0,1,1,2,1,0,0,0,0,0
3218,30,1,1,1,6,0,1,0,0,0,0
3219,30,1,1,1,0,0,0,1,0,0,0
3220,34,0,1,1,13,1,0,0,0,0,0
3221,33,0,1,1,4,1,0,0,0,0,0
3222,28,1,1,1,1,1,0,0,0,0,0
3223,29,0,0,1,1,1,0,0,0,0,0
3224,38,1,1,1,0,0,0,1,0,0,0
3225,37,0,1,1,0,0,0,1,0,0,0
3226,33,1,1,0,0,0,0,1,0,0,0
3227,30,0,1,1,0,0,0,0,1,0,0
3228,51,0,0,1,19,1,0,0,0,0,0
3229,65,1,1,1,7,1,0,0,0,0,0
3230,32,1,1,0,1,1,0,0,0,0,0
3231,38,0,1,1,5,0,0,1,0,0,0
3232,35,0,1,1,1,1,0,0,0,0,0
3233,57,0,1,1,1,0,0,1,0,0,0
3234,26,0,1,1,1,0,0,1,0,0,0
3235,36,1,1,0,4,1,0,0,0,0,0
3236,33,0,1,0,2,0,0,0,1,0,0
3237,35,0,1,1,3,0,0,1,0,0,0
3238,33,0,1,1,0,1,0,0,0,0,0
3239,47,1,1,1,0,0,0,1,0,0,0
3240,53,1,1,0,0,0,0,0,1,0,0
3241,35,1,1,1,1,0,0,1,0,0,0
3242,36,0,1,0,1,1,0,0,0,0,0
3243,25,1,1,0,0,0,0,1,0,0,0
3244,52,0,1,1,10,0,0,0,1,0,0
3245,51,0,1,1,6,0,0,1,0,0,0
3246,24,0,0,1,8,1,0,0,0,0,0
3247,32,0,1,1,0,0,0,1,0,0,0
3248,43,0,1,1,8,1,0,0,0,0,0
3249,45,1,1,1,20,1,0,0,0,0,0
3250,42,1,1,1,10,1,0,0,0,0,0
3251,22,0,1,1,1,1,0,0,0,0,0
3252,49,0,1,1,4,1,0,0,0,0,0
3253,42,0,1,1,0,1,0,0,0,0,0
3254,40,1,0,1,0,0,0,1,0,0,0
3255,25,0,1,1,2,1,0,0,0,0,0
3256,25,1,1,1,0,0,0,1,0,0,0
3257,23,0,1,1,0,1,0,0,0,0,0
3258,21,0,1,1,2,0,0,1,0,0,0
3259,31,1,1,1,3,0,0,1,0,0,0
3260,28,1,1,0,0,1,0,0,0,0,0
3261,24,0,0,1,11,1,0,0,0,0,0
3262,45,0,1,1,0,0,0,1,0,0,0
3263,23,1,1,1,2,1,0,0,0,0,0
3264,39,0,0,1,7,1,0,0,0,0,0
3265,24,0,1,1,1,1,0,0,0,0,0
3266,46,0,1,1,1,0,0,1,0,0,0
3267,47,0,1,1,3,0,0,1,0,0,0
3268,22,1,1,1,1,1,0,0,0,0,0
3269,34,1,1,0,0,0,0,1,0,0,0
3270,33,1,1,1,0,0,0,1,0,0,0
3271,29,0,0,1,16,1,0,0,0,0,0
3272,34,1,1,1,3,0,0,0,1,0,0
3273,29,1,1,1,0,1,0,0,0,0,0
3274,25,1,1,0,2,0,0,1,0,0,0
3275,34,0,1,1,16,0,0,1,0,0,0
3276,55,0,1,0,1,1,0,0,0,0,0
3277,27,0,1,1,0,1,0,0,0,0,0
3278,26,1,1,1,0,1,0,0,0,0,0
3279,39,0,0,1,19,1,0,0,0,0,0
3280,24,0,1,1,1,1,0,0,0,0,0
3281,29,1,1,1,0,0,0,1,0,0,0
3282,50,0,1,1,13,1,0,0,0,0,0
3283,25,0,1,1,2,0,0,0,1,0,0
3284,31,0,1,1,4,1,0,0,0,0,0
3285,31,1,1,1,0,0,0,0,0,0,1
3286,26,0,1,1,2,0,0,1,0,0,0
3287,54,0,1,1,2,0,0,1,0,0,0
3288,33,0,0,1,14,1,0,0,0,0,0
3289,22,1,1,1,0,1,0,0,0,0,0
3290,35,0,0,1,8,1,0,0,0,0,0
3291,30,0,1,0,4,0,0,0,0,0,1
3292,25,0,1,1,0,1,0,0,0,0,0
3293,25,0,1,1,0,1,0,0,0,0,0
3294,44,0,1,1,0,1,0,0,0,0,0
3295,29,0,1,0,2,0,0,1,0,0,0
3296,46,0,1,1,2,0,0,1,0,0,0
3297,53,1,1,1,0,0,0,1,0,0,0
3298,24,0,1,1,2,1,0,0,0,0,0
3299,52,0,1,0,2,1,0,0,0,0,0
3300,27,1,1,1,0,1,0,0,0,0,0
3301,41,0,1,1,0,0,0,1,0,0,0
3302,21,0,1,0,0,1,0,0,0,0,0
3303,24,0,1,1,1,0,0,1,0,0,0
3304,23,1,1,1,0,0,0,1,0,0,0
3305,42,0,1,1,0,1,0,0,0,0,0
3306,24,0,0,1,5,1,0,0,0,0,0
3307,26,0,0,1,4,1,0,0,0,0,0
3308,50,0,1,1,9,0,0,1,0,0,0
3309,32,1,1,0,3,1,0,0,0,0,0
3310,40,0,0,1,13,1,0,0,0,0,0
3311,27,0,1,1,2,1,0,0,0,0,0
3312,23,0,0,1,0,0,0,1,0,0,0
3313,37,1,0,1,22,1,0,0,0,0,0
3314,32,1,1,1,1,1,0,0,0,0,0
3315,52,1,1,1,4,0,0,1,0,0,0
3316,29,0,1,1,2,0,0,1,0,0,0
3317,49,1,1,1,0,1,0,0,0,0,0
3318,50,0,1,1,0,0,0,1,0,0,0
3319,26,0,1,1,2,0,0,1,0,0,0
3320,34,0,0,0,0,0,0,1,0,0,0
3321,28,0,1,0,1,0,0,1,0,0,0
3322,30,0,1,1,0,1,0,0,0,0,0
3323,24,0,1,1,3,1,0,0,0,0,0
3324,25,1,1,1,0,1,0,0,0,0,0
3325,25,1,1,1,4,1,0,0,0,0,0
3326,45,0,1,1,2,0,0,1,0,0,0
3327,26,0,1,1,1,0,0,1,0,0,0
3328,37,0,1,1,2,0,0,0,0,0,1
3329,24,1,1,1,0,0,0,0,1,0,0
3330,40,1,1,1,2,0,0,1,0,0,0
3331,33,0,1,0,0,0,0,0,1,0,0
3332,53,0,1,1,18,0,0,0,1,0,0
3333,55,1,1,1,0,0,0,0,1,0,0
3334,30,0,0,1,6,0,0,0,0,0,1
3335,21,0,1,1,1,1,0,0,0,0,0
3336,55,1,1,1,0,0,0,1,0,0,0
3337,22,0,1,1,1,0,0,1,0,0,0
3338,23,0,1,0,1,1,0,0,0,0,0
3339,57,0,1,1,9,0,0,1,0,0,0
3340,33,1,1,1,0,0,0,1,0,0,0
3341,32,0,1,1,2,0,0,1,0,0,0
3342,47,0,1,1,3,0,0,1,0,0,0
3343,51,1,1,1,6,0,0,1,0,0,0
3344,22,0,1,1,1,1,0,0,0,0,0
3345,47,0,1,1,2,0,0,1,0,0,0
3346,28,0,1,1,1,0,0,1,0,0,0
3347,28,0,0,1,5,1,0,0,0,0,0
3348,44,1,1,0,1,0,0,1,0,0,0
3349,25,0,1,1,0,1,0,0,0,0,0
3350,34,1,1,1,4,1,0,0,0,0,0
3351,65,1,1,1,0,0,0,1,0,0,0
3352,33,0,1,1,5,0,0,1,0,0,0
3353,23,1,1,0,0,0,0,1,0,0,0
3354,44,1,1,0,0,0,0,1,0,0,0
3355,24,1,1,1,1,1,0,0,0,0,0
3356,51,1,1,1,1,0,0,1,0,0,0
3357,21,0,0,0,0,1,0,0,0,0,0
3358,39,0,1,1,6,0,0,1,0,0,0
3359,29,0,0,1,29,1,0,0,0,0,0
3360,24,0,1,1,1,0,0,1,0,0,0
3361,23,0,1,0,0,1,0,0,0,0,0
3362,31,0,0,1,11,1,0,0,0,0,0
3363,35,1,1,0,0,1,0,0,0,0,0
3364,30,0,1,1,0,0,0,0,0,0,1
3365,39,0,1,0,4,1,0,0,0,0,0
3366,51,1,1,1,0,0,0,1,0,0,0
3367,22,0,1,1,1,0,0,1,0,0,0
3368,29,0,1,1,2,0,0,1,0,0,0
3369,32,0,1,1,6,0,0,1,0,0,0
3370,33,1,1,1,3,0,0,1,0,0,0
3371,58,0,1,1,5,0,0,1,0,0,0
3372,54,0,1,1,0,0,0,0,0,0,1
3373,33,0,0,1,2,1,0,0,0,0,0
3374,48,0,1,1,10,1,0,0,0,0,0
3375,23,1,0,1,0,1,0,0,0,0,0
3376,23,0,1,1,2,0,0,1,0,0,0
3377,47,1,1,1,1,0,1,0,0,0,0
3378,21,0,1,1,0,0,0,0,0,0,1
3379,29,1,0,1,0,1,0,0,0,0,0
3380,48,0,1,1,2,0,0,1,0,0,0
3381,37,1,1,1,4,0,0,1,0,0,0
3382,50,0,1,1,3,0,0,1,0,0,0
3383,19,0,0,1,3,1,0,0,0,0,0
3384,49,0,1,1,13,1,0,0,0,0,0
